"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,11811697,11947400,100,0.00457666,-0.004,-1,135703,"[0,5e+05)","1",0.135703
"2",1,11811697,12274228,100,0.00457666,-0.004,-1,462531,"[0,5e+05)","1",0.462531
"3",1,23380172,23724898,100,0.0129935,-0.0104,-1,344726,"[0,5e+05)","1",0.344726
"4",1,7852385,7883134,100,0.00335946,-0.003,-1,30749,"[0,5e+05)","1",0.030749
"5",1,11947400,12274228,100,0.00277008,-0.0025,-1,326828,"[0,5e+05)","1",0.326828
"6",1,1068437,1291434,100,0.00480439,-0.0042,-1,222997,"[0,5e+05)","1",0.222997
"7",1,11811697,11984680,100,0.00457666,-0.004,-1,172983,"[0,5e+05)","1",0.172983
"8",1,10155721,10270911,100,0.00654511,-0.0056,-1,115190,"[0,5e+05)","1",0.11519
"9",1,12745707,13114929,100,0.00916212,0.0058,0.103943,369222,"[0,5e+05)","1",0.369222
"10",1,23222672,23380172,100,0.00786449,-0.0065,-1,157500,"[0,5e+05)","1",0.1575
"11",1,783332,1291434,100,0.00396152,-0.0035,-1,508102,"[5e+05,1e+06)","1",0.508102
"12",1,3861504,4489758,100,0.00396152,-0.0035,-1,628254,"[5e+05,1e+06)","1",0.628254
"13",1,23222672,24065626,100,0.00277008,-0.0025,-1,842954,"[5e+05,1e+06)","1",0.842954
"14",1,1823209,2700879,100,0.00584795,-0.005,-1,877670,"[5e+05,1e+06)","1",0.87767
"15",1,11984680,12607524,100,0.00786449,-0.0065,-1,622844,"[5e+05,1e+06)","1",0.622844
"16",1,23380172,24065626,100,0.352227,0.0435,1,685454,"[5e+05,1e+06)","1",0.685454
"17",1,23222672,23724898,100,0.00457666,-0.004,-1,502226,"[5e+05,1e+06)","1",0.502226
"18",1,23380172,24345120,100,0.00786449,-0.0065,-1,964948,"[5e+05,1e+06)","1",0.964948
"19",1,12607524,13114929,100,0.000758759,0.0022,0.0421456,507405,"[5e+05,1e+06)","1",0.507405
"20",1,11811697,12745707,100,0.00654511,-0.0056,-1,934010,"[5e+05,1e+06)","1",0.93401
"21",1,15204758,16397394,100,0.00788907,-0.0066,-1,1192636,"[1e+06,1.5e+06)","1",1.192636
"22",1,11947400,13114929,100,0.00335946,-0.003,-1,1167529,"[1e+06,1.5e+06)","1",1.167529
"23",1,6404261,7852385,100,0.00396152,-0.0035,-1,1448124,"[1e+06,1.5e+06)","1",1.448124
"24",1,2700879,4034940,100,0.00277008,-0.0025,-1,1334061,"[1e+06,1.5e+06)","1",1.334061
"25",1,11984680,13114929,100,0.824561,0.047,1,1130249,"[1e+06,1.5e+06)","1",1.130249
