"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,18992049,19428739,100,0.00335946,-0.003,-1,436690,"[0,5e+05)","1",0.43669
"2",1,4989684,5175358,100,0.473684,0.045,1,185674,"[0,5e+05)","1",0.185674
"3",1,20418793,20537680,100,0.00457666,-0.004,-1,118887,"[0,5e+05)","1",0.118887
"4",1,7264333,7466550,100,0.00335946,-0.003,-1,202217,"[0,5e+05)","1",0.202217
"5",1,9038397,9391422,100,0.00457666,-0.004,-1,353025,"[0,5e+05)","1",0.353025
"6",1,4954550,5346749,100,0.00407424,-0.0036,-1,392199,"[0,5e+05)","1",0.392199
"7",1,17184495,17564980,100,0.00277008,-0.0025,-1,380485,"[0,5e+05)","1",0.380485
"8",1,2013798,2148306,100,0.00277008,-0.0025,-1,134508,"[0,5e+05)","1",0.134508
"9",1,13003383,13063079,100,0.676827,0.0464,0.822695,59696,"[0,5e+05)","1",0.059696
"10",1,21631243,21783966,100,0.00277008,-0.0025,-1,152723,"[0,5e+05)","1",0.152723
"11",1,8719719,9038397,100,0.00555042,-0.0048,-1,318678,"[0,5e+05)","1",0.318678
"12",1,17079261,17564980,100,0.00277008,-0.0025,-1,485719,"[0,5e+05)","1",0.485719
"13",1,11829590,12088687,100,0.00277008,-0.0025,-1,259097,"[0,5e+05)","1",0.259097
"14",1,9151973,9351855,100,0.00335946,-0.003,-1,199882,"[0,5e+05)","1",0.199882
"15",1,17564980,17638467,100,0.00457666,-0.004,-1,73487,"[0,5e+05)","1",0.073487
"16",1,16288003,16568306,100,0.00396152,-0.0035,-1,280303,"[0,5e+05)","1",0.280303
"17",1,9038397,9297648,100,0.00457666,-0.004,-1,259251,"[0,5e+05)","1",0.259251
"18",1,21605448,21631243,100,0.107876,0.017,0.361702,25795,"[0,5e+05)","1",0.025795
"19",1,9151973,9297648,100,0.00335946,-0.003,-1,145675,"[0,5e+05)","1",0.145675
"20",1,16003135,16258545,100,0.00407424,-0.0036,-1,255410,"[0,5e+05)","1",0.25541
"21",1,21605448,21969435,100,0.00335946,-0.003,-1,363987,"[0,5e+05)","1",0.363987
"22",1,4954550,4989684,100,0.0070922,-0.006,-1,35134,"[0,5e+05)","1",0.035134
"23",1,9297648,9391422,100,0.00277008,-0.0025,-1,93774,"[0,5e+05)","1",0.093774
"24",1,9351855,9391422,100,0.00277008,-0.0025,-1,39567,"[0,5e+05)","1",0.039567
"25",1,7466550,7599608,100,0.00277008,-0.0025,-1,133058,"[0,5e+05)","1",0.133058
"26",1,17564980,18053345,100,0.00335946,-0.003,-1,488365,"[0,5e+05)","1",0.488365
"27",1,1895979,2069159,100,0.00584795,-0.005,-1,173180,"[0,5e+05)","1",0.17318
"28",1,11796282,12088687,100,0.00277008,-0.0025,-1,292405,"[0,5e+05)","1",0.292405
"29",1,9391422,9808245,100,0.00277008,-0.0025,-1,416823,"[0,5e+05)","1",0.416823
"30",1,18623042,18654610,100,0.00407424,-0.0036,-1,31568,"[0,5e+05)","1",0.031568
"31",1,1895979,2013798,100,0.623269,0.0375,0.789474,117819,"[0,5e+05)","1",0.117819
"32",1,18654610,18992049,100,0.00335946,-0.003,-1,337439,"[0,5e+05)","1",0.337439
"33",1,23585221,23600222,100,0.468085,0.0528,1,15001,"[0,5e+05)","1",0.015001
"34",1,9808245,10013647,100,0.00457666,-0.004,-1,205402,"[0,5e+05)","1",0.205402
"35",1,15205447,15699094,100,0.0249307,0.0075,0.157895,493647,"[0,5e+05)","1",0.493647
"36",1,14708024,15205447,100,0.00777585,0.0055,0.120879,497423,"[0,5e+05)","1",0.497423
"37",1,9351855,9808245,100,0.00277008,-0.0025,-1,456390,"[0,5e+05)","1",0.45639
"38",1,19906135,20067115,100,0.00457666,-0.004,-1,160980,"[0,5e+05)","1",0.16098
"39",1,21783966,21969435,100,0.00277008,-0.0025,-1,185469,"[0,5e+05)","1",0.185469
"40",1,12088687,12358755,100,0.0732265,0.016,0.347826,270068,"[0,5e+05)","1",0.270068
"41",1,21631243,21969435,100,0.00277008,-0.0025,-1,338192,"[0,5e+05)","1",0.338192
"42",1,1895979,2148306,100,0.00277008,-0.0025,-1,252327,"[0,5e+05)","1",0.252327
"43",1,18654610,18748436,100,0.00407424,-0.0036,-1,93826,"[0,5e+05)","1",0.093826
"44",1,10013647,10053209,100,0.00457666,-0.004,-1,39562,"[0,5e+05)","1",0.039562
"45",1,6727130,7036917,100,0.00277008,-0.0025,-1,309787,"[0,5e+05)","1",0.309787
