"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,15217037,15551522,100,0.0264572,-0.032,-0.390244,334485,"[0,5e+05)","1",0.334485
"2",1,2735409,3193098,100,0.0508617,0.055,0.282051,457689,"[0,5e+05)","1",0.457689
"3",1,24385233,24434867,100,0.340006,-0.1188,-0.597586,49634,"[0,5e+05)","1",0.049634
"4",1,10613492,11089730,100,0.0194665,-0.0135,-1,476238,"[0,5e+05)","1",0.476238
"5",1,11396278,11767057,100,3.37826e-05,-7e-04,-0.0338164,370779,"[0,5e+05)","1",0.370779
"6",1,2950690,3288006,100,0.00332226,0.006,0.0697674,337316,"[0,5e+05)","1",0.337316
"7",1,3902890,4357670,100,0.0207324,0.0205,0.506173,454780,"[0,5e+05)","1",0.45478
"8",1,13221021,13371757,100,0.0123457,0.0095,1,150736,"[0,5e+05)","1",0.150736
"9",1,17379208,17458844,100,0.0278364,0.0167,0.294533,79636,"[0,5e+05)","1",0.079636
"10",1,9302813,9641760,100,0.00132275,0.004,0.047619,338947,"[0,5e+05)","1",0.338947
"11",1,3983299,4460609,100,0.000507228,0.0038,0.023199,477310,"[0,5e+05)","1",0.47731
"12",1,20669680,21010568,100,0.00277008,-0.0025,-1,340888,"[0,5e+05)","1",0.340888
"13",1,10860834,10934062,100,0.0139546,0.0198,0.331104,73228,"[0,5e+05)","1",0.073228
"14",1,7504250,7581007,100,0.0168539,-0.0132,-1,76757,"[0,5e+05)","1",0.076757
"15",1,542262,724858,100,0.0136632,0.0065,0.139785,182596,"[0,5e+05)","1",0.182596
"16",1,9124697,9587680,100,0.152983,-0.0252,-0.456522,462983,"[0,5e+05)","1",0.462983
"17",1,24775111,24859356,100,0.00396152,-0.0035,-1,84245,"[0,5e+05)","1",0.084245
"18",1,18361915,18393868,100,0.14389,-0.0656,-0.867725,31953,"[0,5e+05)","1",0.031953
"19",1,20627785,20802991,100,0.0320336,0.0259,0.341238,175206,"[0,5e+05)","1",0.175206
"20",1,14026534,14165610,100,0.000461681,0.002,0.166667,139076,"[0,5e+05)","1",0.139076
