"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,15267791,15369998,100,0.0459153,-0.0308,-1,102207,"[0,5e+05)","1",0.102207
"2",1,89273,523264,100,0.146199,0.025,0.555556,433991,"[0,5e+05)","1",0.433991
"3",1,3862296,4333725,100,0.00950407,0.0108,0.264706,471429,"[0,5e+05)","1",0.471429
"4",1,21776735,22056946,100,0.0243902,0.024,0.166667,280211,"[0,5e+05)","1",0.280211
"5",1,2143643,2626054,100,0.0284337,-0.0272,-0.404762,482411,"[0,5e+05)","1",0.482411
"6",1,13100071,13589127,100,0.0193539,-0.0164,-0.621212,489056,"[0,5e+05)","1",0.489056
"7",1,17677876,17826422,100,0.0600229,-0.0492,-0.621212,148546,"[0,5e+05)","1",0.148546
"8",1,5046733,5330758,100,0.0102566,-0.0211,-0.160946,284025,"[0,5e+05)","1",0.284025
"9",1,10713903,11064162,100,0.00536836,-0.0082,-0.450549,350259,"[0,5e+05)","1",0.350259
"10",1,13143331,13223788,100,0.0224829,-0.0161,-1,80457,"[0,5e+05)","1",0.080457
"11",1,8386791,8875889,100,0.00335946,-0.003,-1,489098,"[0,5e+05)","1",0.489098
"12",1,19324345,19682484,100,0.0083632,0.007,1,358139,"[0,5e+05)","1",0.358139
"13",1,18724187,19204454,100,0.0784061,0.0432,0.350649,480267,"[0,5e+05)","1",0.480267
"14",1,13872864,14215043,100,0.0115281,-0.0187,-0.134823,342179,"[0,5e+05)","1",0.342179
"15",1,7946969,8201599,100,0.00484131,-0.0144,-0.125874,254630,"[0,5e+05)","1",0.25463
"16",1,6371930,6394170,100,0.506173,0.082,1,22240,"[0,5e+05)","1",0.02224
"17",1,2925653,3204125,100,0.00145621,0.0063,0.0430622,278472,"[0,5e+05)","1",0.278472
"18",1,3386900,3453054,100,0.0526316,-0.015,-0.333333,66154,"[0,5e+05)","1",0.066154
"19",1,8188345,8676018,100,0.000512033,-0.0025,-0.047619,487673,"[0,5e+05)","1",0.487673
"20",1,5688282,5937827,100,0.00786449,-0.0065,-1,249545,"[0,5e+05)","1",0.249545
"21",1,4720031,5059087,100,0.00253125,0.008,0.0816327,339056,"[0,5e+05)","1",0.339056
"22",1,9224936,9321760,100,0.0054133,-0.0084,-0.456522,96824,"[0,5e+05)","1",0.096824
"23",1,7919001,8212793,100,0.0103551,-0.0116,-0.537037,293792,"[0,5e+05)","1",0.293792
"24",1,819420,913104,100,0.0753795,0.0311,0.608611,93684,"[0,5e+05)","1",0.093684
"25",1,21009345,21231348,100,0.00697927,-0.0164,-0.104859,222003,"[0,5e+05)","1",0.222003
"26",1,19887248,20177414,100,0.0218535,-0.0215,-0.68254,290166,"[0,5e+05)","1",0.290166
"27",1,3775898,4269705,100,0.00651249,0.0112,0.122807,493807,"[0,5e+05)","1",0.493807
"28",1,13008720,13100071,100,0.0954185,0.046,0.821429,91351,"[0,5e+05)","1",0.091351
"29",1,13451402,13787928,100,0.000122684,-0.001,-0.0909091,336526,"[0,5e+05)","1",0.336526
"30",1,20231300,20595577,100,0.0146036,-0.0148,-0.330357,364277,"[0,5e+05)","1",0.364277
"31",1,22101575,22577352,100,0.0188298,0.022,0.52381,475777,"[0,5e+05)","1",0.475777
"32",1,18618302,18839440,100,0.0193502,-0.018,-0.642857,221138,"[0,5e+05)","1",0.221138
"33",1,4730131,5153757,100,0.0217391,-0.016,-1,423626,"[0,5e+05)","1",0.423626
"34",1,24547937,24671740,100,0.00108695,-0.0033,-0.24812,123803,"[0,5e+05)","1",0.123803
"35",1,18893986,19204454,100,0.0029075,-0.0094,-0.05549,310468,"[0,5e+05)","1",0.310468
"36",1,17702607,17760436,100,0.019066,0.0138,1,57829,"[0,5e+05)","1",0.057829
"37",1,22456796,22554998,100,0.00786449,-0.0065,-1,98202,"[0,5e+05)","1",0.098202
"38",1,23830898,24156740,100,0.00911986,-0.0159,-0.284436,325842,"[0,5e+05)","1",0.325842
"39",1,14194918,14661595,100,0.0118232,0.0244,0.108734,466677,"[0,5e+05)","1",0.466677
"40",1,24335544,24439672,100,0.00130845,0.0035,0.259259,104128,"[0,5e+05)","1",0.104128
"41",1,13861885,13985444,100,0.0884774,0.0507,0.42005,123559,"[0,5e+05)","1",0.123559
"42",1,8589032,8848888,100,0.0278952,-0.0198,-1,259856,"[0,5e+05)","1",0.259856
"43",1,20929036,21193183,100,0.0693813,0.031,0.382716,264147,"[0,5e+05)","1",0.264147
"44",1,7946969,8188345,100,0.104701,0.07,0.538462,241376,"[0,5e+05)","1",0.241376
"45",1,14798101,14924376,100,0.0937637,-0.0431,-0.811676,126275,"[0,5e+05)","1",0.126275
"46",1,19459064,19695564,100,0.00382226,0.008,0.285714,236500,"[0,5e+05)","1",0.2365
"47",1,20135228,20145285,100,0.412325,-0.1058,-0.841017,10057,"[0,5e+05)","1",0.010057
"48",1,17854858,17868664,100,0.463602,-0.154,-0.885057,13806,"[0,5e+05)","1",0.013806
"49",1,10508678,10965249,100,0.0101674,-0.0092,-0.186992,456571,"[0,5e+05)","1",0.456571
"50",1,17660544,17997842,100,0.039075,0.014,0.318182,337298,"[0,5e+05)","1",0.337298
"51",1,21258820,21459765,100,0.0166837,-0.0175,-0.636364,200945,"[0,5e+05)","1",0.200945
"52",1,10347307,10486870,100,0.00977699,-0.022,-0.196429,139563,"[0,5e+05)","1",0.139563
"53",1,19901590,20283738,100,0,0,0,382148,"[0,5e+05)","1",0.382148
"54",1,20121751,20331715,100,0.0012693,-0.0052,-0.147727,209964,"[0,5e+05)","1",0.209964
"55",1,5506216,5879584,100,0.000923645,0.006,0.0517241,373368,"[0,5e+05)","1",0.373368
"56",1,7864782,8212793,100,0.00406676,-0.0068,-0.404762,348011,"[0,5e+05)","1",0.348011
"57",1,20459890,20918530,100,0.0102975,0.006,0.130435,458640,"[0,5e+05)","1",0.45864
"58",1,14583816,14597115,100,0.0620032,-0.039,-1,13299,"[0,5e+05)","1",0.013299
"59",1,1079620,1548868,100,7.79362e-05,0.001,0.047619,469248,"[0,5e+05)","1",0.469248
"60",1,10869804,11133929,100,0.0197322,0.0115,0.277108,264125,"[0,5e+05)","1",0.264125
"61",1,16850824,17070526,100,0.000715194,0.0036,0.0384615,219702,"[0,5e+05)","1",0.219702
"62",1,1079620,1095985,100,0.232728,-0.109,-0.915966,16365,"[0,5e+05)","1",0.016365
"63",1,5135155,5288518,100,0.00746034,0.0122,0.233716,153363,"[0,5e+05)","1",0.153363
"64",1,10419266,10486870,100,0.010989,-0.015,-0.230769,67604,"[0,5e+05)","1",0.067604
"65",1,4641753,5135155,100,0.0352027,0.0137,0.215071,493402,"[0,5e+05)","1",0.493402
"66",1,9576859,9995476,100,0.0568144,0.0341,0.773243,418617,"[0,5e+05)","1",0.418617
"67",1,19834809,19974065,100,0.0351276,0.0292,0.744898,139256,"[0,5e+05)","1",0.139256
"68",1,8599201,8687311,100,0.00607837,0.0122,0.0857947,88110,"[0,5e+05)","1",0.08811
"69",1,22863218,22979784,100,0.0589198,-0.0288,-1,116566,"[0,5e+05)","1",0.116566
"70",1,14165382,14445900,100,0.00114591,0.006,0.0909091,280518,"[0,5e+05)","1",0.280518
"71",1,2202960,2464041,100,0.00699301,-0.015,-0.0909091,261081,"[0,5e+05)","1",0.261081
"72",1,24093843,24231629,100,0.0083432,-0.0102,-0.253731,137786,"[0,5e+05)","1",0.137786
"73",1,1548868,2044437,100,0.000443262,-0.002,-0.166667,495569,"[0,5e+05)","1",0.495569
"74",1,7850855,8201599,100,0.00363864,-0.0096,-0.242424,350744,"[0,5e+05)","1",0.350744
"75",1,14968874,15397982,100,0.0152758,0.0121,1,429108,"[0,5e+05)","1",0.429108
"76",1,9388595,9504672,100,7.40001e-05,-0.0016,-0.025974,116077,"[0,5e+05)","1",0.116077
"77",1,11083947,11347686,100,0.00717703,-0.006,-1,263739,"[0,5e+05)","1",0.263739
"78",1,5677630,5771221,100,0.000258678,0.0018,0.034749,93591,"[0,5e+05)","1",0.093591
"79",1,2733428,2980418,100,0.00654511,-0.0056,-1,246990,"[0,5e+05)","1",0.24699
"80",1,6192305,6342206,100,0.00744417,-0.0063,-1,149901,"[0,5e+05)","1",0.149901
