"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,7172174,7251764,100,1,-0.2499,-1,79590,"[0,5e+05)","1",0.07959
"2",1,2751098,3006263,100,1,-0.2499,-1,255165,"[0,5e+05)","1",0.255165
"3",1,4125130,4240727,100,1,-0.2499,-1,115597,"[0,5e+05)","1",0.115597
"4",1,4198029,4558178,100,1,-0.2499,-1,360149,"[0,5e+05)","1",0.360149
"5",1,11998022,12209487,100,1,0.2499,1,211465,"[0,5e+05)","1",0.211465
"6",1,6189420,6678622,100,1,0.2499,1,489202,"[0,5e+05)","1",0.489202
"7",1,13368720,13448024,100,1,-0.2499,-1,79304,"[0,5e+05)","1",0.079304
"8",1,22871381,23001747,100,1,-0.2499,-1,130366,"[0,5e+05)","1",0.130366
"9",1,23354069,23463990,100,1,0.2499,1,109921,"[0,5e+05)","1",0.109921
"10",1,15760371,15884671,100,1,0.2499,1,124300,"[0,5e+05)","1",0.1243
"11",1,17824458,18216421,100,0.611273,0.1887,1,391963,"[0,5e+05)","1",0.391963
"12",1,3944185,4145832,100,1,0.2499,1,201647,"[0,5e+05)","1",0.201647
"13",1,18591291,18985953,100,1,-0.2499,-1,394662,"[0,5e+05)","1",0.394662
"14",1,5646064,6062454,100,1,-0.2499,-1,416390,"[0,5e+05)","1",0.41639
"15",1,2751098,3063489,100,1,-0.2499,-1,312391,"[0,5e+05)","1",0.312391
"16",1,232136,329085,100,0.56427,0.1813,1,96949,"[0,5e+05)","1",0.096949
"17",1,1254292,1337573,100,1,-0.2499,-1,83281,"[0,5e+05)","1",0.083281
"18",1,125528,464932,100,1,0.2499,1,339404,"[0,5e+05)","1",0.339404
"19",1,12632042,12966283,100,1,-0.2499,-1,334241,"[0,5e+05)","1",0.334241
"20",1,18453777,18612657,100,0.0613267,-0.0294,-1,158880,"[0,5e+05)","1",0.15888
"21",1,20436888,20799111,100,1,-0.2499,-1,362223,"[0,5e+05)","1",0.362223
"22",1,14651502,14799131,100,1,0.2499,1,147629,"[0,5e+05)","1",0.147629
"23",1,14484174,14774564,100,1,-0.2499,-1,290390,"[0,5e+05)","1",0.29039
"24",1,7395983,7443109,100,1,0.2499,1,47126,"[0,5e+05)","1",0.047126
"25",1,16107548,16193370,100,1,0.2499,1,85822,"[0,5e+05)","1",0.085822
"26",1,17736261,18096715,100,1,-0.2499,-1,360454,"[0,5e+05)","1",0.360454
"27",1,4623666,4644522,100,1,0.2499,1,20856,"[0,5e+05)","1",0.020856
"28",1,22423943,22758264,100,1,-0.2499,-1,334321,"[0,5e+05)","1",0.334321
"29",1,21872577,22047416,100,1,0.2499,1,174839,"[0,5e+05)","1",0.174839
"30",1,21233002,21724002,100,1,-0.2499,-1,491000,"[0,5e+05)","1",0.491
"31",1,13826521,13919396,100,0.611273,0.1887,1,92875,"[0,5e+05)","1",0.092875
"32",1,793484,885419,100,1,-0.2499,-1,91935,"[0,5e+05)","1",0.091935
"33",1,15520351,15839974,100,1,0.2499,1,319623,"[0,5e+05)","1",0.319623
"34",1,7413868,7655973,100,1,-0.2499,-1,242105,"[0,5e+05)","1",0.242105
"35",1,16439696,16651863,100,1,-0.2499,-1,212167,"[0,5e+05)","1",0.212167
"36",1,24285143,24447621,100,1,-0.2499,-1,162478,"[0,5e+05)","1",0.162478
"37",1,6073522,6480650,100,1,0.2499,1,407128,"[0,5e+05)","1",0.407128
"38",1,2522267,2546235,100,1,0.2499,1,23968,"[0,5e+05)","1",0.023968
"39",1,21373261,21567922,100,1,0.2499,1,194661,"[0,5e+05)","1",0.194661
"40",1,24885962,24920182,100,1,0.2499,1,34220,"[0,5e+05)","1",0.03422
"41",1,14398741,14613939,100,1,0.2499,1,215198,"[0,5e+05)","1",0.215198
"42",1,7069285,7139558,100,1,0.2499,1,70273,"[0,5e+05)","1",0.070273
"43",1,1587262,1619002,100,0.118749,0.0539,1,31740,"[0,5e+05)","1",0.03174
"44",1,19787517,19814700,100,1,0.2499,1,27183,"[0,5e+05)","1",0.027183
"45",1,981207,1337573,100,1,0.2499,1,356366,"[0,5e+05)","1",0.356366
"46",1,6480650,6966860,100,0.115646,0.051,1,486210,"[0,5e+05)","1",0.48621
"47",1,9462298,9765718,100,0.818446,0.2254,1,303420,"[0,5e+05)","1",0.30342
"48",1,8573859,8741877,100,1,-0.2499,-1,168018,"[0,5e+05)","1",0.168018
"49",1,14229521,14722655,100,1,0.2499,1,493134,"[0,5e+05)","1",0.493134
"50",1,14251962,14600563,100,1,0.2499,1,348601,"[0,5e+05)","1",0.348601
"51",1,4444960,4644522,100,1,0.2499,1,199562,"[0,5e+05)","1",0.199562
"52",1,9575857,9799256,100,1,-0.2499,-1,223399,"[0,5e+05)","1",0.223399
"53",1,10724794,11183351,100,1,0.2499,1,458557,"[0,5e+05)","1",0.458557
"54",1,7238048,7325084,100,1,0.2499,1,87036,"[0,5e+05)","1",0.087036
"55",1,16295163,16604599,100,1,-0.2499,-1,309436,"[0,5e+05)","1",0.309436
"56",1,14683357,14697037,100,1,0.2499,1,13680,"[0,5e+05)","1",0.01368
"57",1,14376011,14589036,100,1,-0.2499,-1,213025,"[0,5e+05)","1",0.213025
"58",1,9035606,9315164,100,1,0.2499,1,279558,"[0,5e+05)","1",0.279558
"59",1,451213,822246,100,0.0505676,0.0245,1,371033,"[0,5e+05)","1",0.371033
"60",1,22718821,23203425,100,1,0.2499,1,484604,"[0,5e+05)","1",0.484604
"61",1,3563370,3622874,100,0.851577,0.2295,1,59504,"[0,5e+05)","1",0.059504
"62",1,11226966,11502163,100,1,0.2499,1,275197,"[0,5e+05)","1",0.275197
"63",1,13599156,13793287,100,1,0.2499,1,194131,"[0,5e+05)","1",0.194131
"64",1,981207,1170425,100,1,-0.2499,-1,189218,"[0,5e+05)","1",0.189218
"65",1,11920271,12309125,100,1,0.2499,1,388854,"[0,5e+05)","1",0.388854
"66",1,24376215,24660795,100,1,0.2499,1,284580,"[0,5e+05)","1",0.28458
"67",1,2160830,2511491,100,1,0.2499,1,350661,"[0,5e+05)","1",0.350661
"68",1,16829637,17282063,100,0.0835465,-0.0392,-1,452426,"[0,5e+05)","1",0.452426
"69",1,361695,849844,100,1,0.2499,1,488149,"[0,5e+05)","1",0.488149
"70",1,4287192,4548126,100,1,-0.2499,-1,260934,"[0,5e+05)","1",0.260934
"71",1,1158245,1387353,100,1,-0.2499,-1,229108,"[0,5e+05)","1",0.229108
"72",1,21928634,22384980,100,1,-0.2499,-1,456346,"[0,5e+05)","1",0.456346
"73",1,23296810,23614077,100,1,0.2499,1,317267,"[0,5e+05)","1",0.317267
"74",1,12870009,12955033,100,1,0.2499,1,85024,"[0,5e+05)","1",0.085024
"75",1,14050821,14410244,100,1,0.2499,1,359423,"[0,5e+05)","1",0.359423
"76",1,18924511,18971584,100,1,0.2499,1,47073,"[0,5e+05)","1",0.047073
"77",1,6643807,7004483,100,1,0.2499,1,360676,"[0,5e+05)","1",0.360676
"78",1,19652334,19895660,100,1,0.2499,1,243326,"[0,5e+05)","1",0.243326
"79",1,15255973,15677456,100,1,-0.2499,-1,421483,"[0,5e+05)","1",0.421483
"80",1,3717814,4091283,100,0.115646,0.051,1,373469,"[0,5e+05)","1",0.373469
"81",1,20727846,21018976,100,0.0613267,-0.0294,-1,291130,"[0,5e+05)","1",0.29113
"82",1,7091862,7116120,100,1,0.2499,1,24258,"[0,5e+05)","1",0.024258
"83",1,14229521,14324110,100,1,0.2499,1,94589,"[0,5e+05)","1",0.094589
"84",1,10211985,10429819,100,1,-0.2499,-1,217834,"[0,5e+05)","1",0.217834
"85",1,2803916,2983843,100,1,0.2499,1,179927,"[0,5e+05)","1",0.179927
"86",1,16181700,16262786,100,1,-0.2499,-1,81086,"[0,5e+05)","1",0.081086
"87",1,5733652,6032532,100,1,0.2499,1,298880,"[0,5e+05)","1",0.29888
"88",1,21360690,21452483,100,1,0.2499,1,91793,"[0,5e+05)","1",0.091793
"89",1,8351158,8783296,100,1,0.2499,1,432138,"[0,5e+05)","1",0.432138
"90",1,22733752,23107140,100,0.169435,0.0714,1,373388,"[0,5e+05)","1",0.373388
"91",1,18602102,18911433,100,1,0.2499,1,309331,"[0,5e+05)","1",0.309331
"92",1,2056984,2370809,100,1,0.2499,1,313825,"[0,5e+05)","1",0.313825
"93",1,17149423,17197146,100,1,-0.2499,-1,47723,"[0,5e+05)","1",0.047723
"94",1,23603683,23686440,100,1,-0.2499,-1,82757,"[0,5e+05)","1",0.082757
"95",1,14888148,15338014,100,1,-0.2499,-1,449866,"[0,5e+05)","1",0.449866
"96",1,19175598,19310392,100,1,0.2499,1,134794,"[0,5e+05)","1",0.134794
"97",1,15644862,15884671,100,1,-0.2499,-1,239809,"[0,5e+05)","1",0.239809
"98",1,17542450,17800866,100,1,-0.2499,-1,258416,"[0,5e+05)","1",0.258416
"99",1,5119348,5433615,100,1,-0.2499,-1,314267,"[0,5e+05)","1",0.314267
"100",1,2627230,2705961,100,1,0.2499,1,78731,"[0,5e+05)","1",0.078731
"101",1,20864611,21473927,100,1,0.2499,1,609316,"[5e+05,1e+06)","1",0.609316
"102",1,15677456,16181700,100,1,-0.2499,-1,504244,"[5e+05,1e+06)","1",0.504244
"103",1,9069638,9932999,100,1,-0.2499,-1,863361,"[5e+05,1e+06)","1",0.863361
"104",1,6384582,7105778,100,1,0.2499,1,721196,"[5e+05,1e+06)","1",0.721196
"105",1,232136,885419,100,1,-0.2499,-1,653283,"[5e+05,1e+06)","1",0.653283
"106",1,3162387,3944185,100,0.851577,-0.2295,-1,781798,"[5e+05,1e+06)","1",0.781798
"107",1,3188582,4145832,100,1,-0.2499,-1,957250,"[5e+05,1e+06)","1",0.95725
