"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,13916546,14254796,100,0.0880427,0.0165,0.354839,338250,"[0,5e+05)","1",0.33825
"2",1,17115236,17148199,100,0.0286894,-0.0215,-0.68254,32963,"[0,5e+05)","1",0.032963
"3",1,7458927,7765099,100,3.41986e-05,5e-04,0.0123457,306172,"[0,5e+05)","1",0.306172
"4",1,20325845,20406858,100,0.00631579,-0.0075,-0.2,81013,"[0,5e+05)","1",0.081013
"5",1,21150961,21207199,100,0.00490196,0.01,0.333333,56238,"[0,5e+05)","1",0.056238
"6",1,13459261,13743899,100,0.0305523,-0.0208,-1,284638,"[0,5e+05)","1",0.284638
"7",1,20038102,20289509,100,0.0247253,0.018,1,251407,"[0,5e+05)","1",0.251407
"8",1,11711655,11771752,100,0.102167,0.033,1,60097,"[0,5e+05)","1",0.060097
"9",1,17879832,18367954,100,1.73367e-05,-5e-04,-0.00452489,488122,"[0,5e+05)","1",0.488122
"10",1,1692387,1881924,100,0.00173611,-0.0044,-0.305556,189537,"[0,5e+05)","1",0.189537
"11",1,11124180,11277793,100,0.000147362,-0.002,-0.0384615,153613,"[0,5e+05)","1",0.153613
"12",1,4427367,4845643,100,0.0982518,0.043,0.349593,418276,"[0,5e+05)","1",0.418276
"13",1,14464575,14576214,100,0.0368875,-0.0312,-0.509804,111639,"[0,5e+05)","1",0.111639
"14",1,3218360,3663909,100,0.0206934,0.0145,0.42029,445549,"[0,5e+05)","1",0.445549
"15",1,3035409,3346446,100,0.00631284,-0.0054,-1,311037,"[0,5e+05)","1",0.311037
"16",1,23802801,23859124,100,0.0278952,0.0198,1,56323,"[0,5e+05)","1",0.056323
"17",1,19370238,19438445,100,0.00407424,-0.0036,-1,68207,"[0,5e+05)","1",0.068207
"18",1,24222510,24269917,100,0.0119396,-0.014,-0.583333,47407,"[0,5e+05)","1",0.047407
"19",1,9018153,9300359,100,0.00585245,0.0074,0.156118,282206,"[0,5e+05)","1",0.282206
"20",1,10636756,10698962,100,0.0333427,-0.0238,-1,62206,"[0,5e+05)","1",0.062206
"21",1,4427367,4884693,100,0.0418128,-0.0365,-0.477124,457326,"[0,5e+05)","1",0.457326
"22",1,193010,563732,100,0.0188383,-0.0144,-1,370722,"[0,5e+05)","1",0.370722
"23",1,7798699,7882378,100,0.0381855,-0.0266,-1,83679,"[0,5e+05)","1",0.083679
"24",1,5317142,5757321,100,0.00808414,0.0148,0.330357,440179,"[0,5e+05)","1",0.440179
"25",1,1160684,1500373,100,0.00651403,0.0052,0.0942029,339689,"[0,5e+05)","1",0.339689
"26",1,9943715,10334752,100,0.0357006,0.0234,0.539171,391037,"[0,5e+05)","1",0.391037
"27",1,23577754,23685948,100,0.0242128,0.0191,0.214366,108194,"[0,5e+05)","1",0.108194
"28",1,22346539,22520623,100,0.00937463,-0.0149,-0.229584,174084,"[0,5e+05)","1",0.174084
"29",1,271407,758673,100,0.000135667,0.001,0.0123457,487266,"[0,5e+05)","1",0.487266
"30",1,10841786,10945941,100,0.0164157,0.011,0.135802,104155,"[0,5e+05)","1",0.104155
"31",1,13487467,13801733,100,0.0398852,0.0188,0.273256,314266,"[0,5e+05)","1",0.314266
"32",1,17890018,18267855,100,0.00457666,-0.004,-1,377837,"[0,5e+05)","1",0.377837
"33",1,13276070,13687131,100,0.00966184,-0.008,-1,411061,"[0,5e+05)","1",0.411061
"34",1,20394346,20809009,100,0.012503,-0.0148,-0.156118,414663,"[0,5e+05)","1",0.414663
"35",1,3378538,3614830,100,0.00379462,0.0106,0.0753912,236292,"[0,5e+05)","1",0.236292
"36",1,12395495,12710972,100,0.00723654,-0.016,-0.242424,315477,"[0,5e+05)","1",0.315477
"37",1,6594891,6776825,100,0.000256016,-0.002,-0.047619,181934,"[0,5e+05)","1",0.181934
"38",1,20569712,20908990,100,0.00534404,0.0127,0.240987,339278,"[0,5e+05)","1",0.339278
"39",1,10584378,11073426,100,0.00409626,-0.008,-0.285714,489048,"[0,5e+05)","1",0.489048
"40",1,3603929,3663909,100,0.117148,0.0345,1,59980,"[0,5e+05)","1",0.05998
"41",1,14681879,14807767,100,0.0757381,-0.0295,-1,125888,"[0,5e+05)","1",0.125888
"42",1,8049049,8449259,100,0.00130845,-0.0035,-0.259259,400210,"[0,5e+05)","1",0.40021
"43",1,8349894,8581292,100,0.00335946,-0.003,-1,231398,"[0,5e+05)","1",0.231398
"44",1,5041530,5491176,100,0.00226162,-0.0074,-0.197861,449646,"[0,5e+05)","1",0.449646
"45",1,9655324,9998322,100,0.025923,-0.0165,-1,342998,"[0,5e+05)","1",0.342998
"46",1,18911839,19132054,100,0.0100251,-0.008,-1,220215,"[0,5e+05)","1",0.220215
"47",1,12055866,12451418,100,3.01196e-05,-5e-04,-0.047619,395552,"[0,5e+05)","1",0.395552
"48",1,12812297,13095109,100,7.4981e-05,-0.0014,-0.0338164,282812,"[0,5e+05)","1",0.282812
"49",1,6405059,6776825,100,0.00744417,-0.0063,-1,371766,"[0,5e+05)","1",0.371766
