"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,14983138,15452192,100,0.00596365,-0.0092,-0.479167,469054,"[0,5e+05)","1",0.469054
"2",1,6557354,6687937,100,0.0269715,-0.0208,-0.675325,130583,"[0,5e+05)","1",0.130583
"3",1,23537609,23593310,100,0.00457666,-0.004,-1,55701,"[0,5e+05)","1",0.055701
"4",1,12030946,12416704,100,0.000687994,-0.004,-0.0350877,385758,"[0,5e+05)","1",0.385758
"5",1,1306663,1355395,100,0.020979,-0.024,-0.545455,48732,"[0,5e+05)","1",0.048732
"6",1,5579887,5781945,100,0.0182904,0.007,0.148936,202058,"[0,5e+05)","1",0.202058
"7",1,7224060,7689455,100,0.0661376,-0.05,-0.714286,465395,"[0,5e+05)","1",0.465395
"8",1,6835161,7278594,100,0,0,0,443433,"[0,5e+05)","1",0.443433
"9",1,11508958,11946008,100,0.00167084,-0.004,-0.285714,437050,"[0,5e+05)","1",0.43705
"10",1,17662403,17754380,100,0.0181316,0.017,0.220779,91977,"[0,5e+05)","1",0.091977
"11",1,8166384,8652935,100,0.00509338,0.015,0.0967742,486551,"[0,5e+05)","1",0.486551
"12",1,12520227,12844897,100,3.2427e-05,-8e-04,-0.025974,324670,"[0,5e+05)","1",0.32467
"13",1,15800182,16043729,100,0.0235164,-0.019,-0.159664,243547,"[0,5e+05)","1",0.243547
"14",1,4006713,4123707,100,0.0162503,-0.0264,-0.305556,116994,"[0,5e+05)","1",0.116994
"15",1,2957889,3109666,100,0.0201857,0.0188,0.385246,151777,"[0,5e+05)","1",0.151777
"16",1,22441951,22611800,100,0.0363294,0.0256,0.561404,169849,"[0,5e+05)","1",0.169849
"17",1,1419328,1676162,100,0.0267335,-0.016,-0.444444,256834,"[0,5e+05)","1",0.256834
"18",1,3144386,3560135,100,0.0271805,0.0128,0.175824,415749,"[0,5e+05)","1",0.415749
"19",1,432210,801844,100,0.00396152,-0.0035,-1,369634,"[0,5e+05)","1",0.369634
"20",1,13943989,14144816,100,0.00642535,0.0151,0.231951,200827,"[0,5e+05)","1",0.200827
