"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,3514372,3787417,100,0.000877173,0.0054,0.0512334,273045,"[0,5e+05)","1",0.273045
"2",1,9697868,9870461,100,0.00180278,0.0052,0.206349,172593,"[0,5e+05)","1",0.172593
"3",1,2434606,2685860,100,0.0165224,-0.0126,-1,251254,"[0,5e+05)","1",0.251254
"4",1,15029956,15273857,100,0.025923,-0.0165,-1,243901,"[0,5e+05)","1",0.243901
"5",1,19017787,19321676,100,0.0319971,-0.0338,-0.457995,303889,"[0,5e+05)","1",0.303889
"6",1,16278808,16335727,100,0.0245776,0.016,0.285714,56919,"[0,5e+05)","1",0.056919
"7",1,23573363,23960034,100,0.00154799,0.004,0.117647,386671,"[0,5e+05)","1",0.386671
"8",1,12169746,12545119,100,0.00566539,-0.0049,-1,375373,"[0,5e+05)","1",0.375373
"9",1,11797029,11919715,100,0.0155945,-0.016,-0.210526,122686,"[0,5e+05)","1",0.122686
"10",1,1252717,1344448,100,0.00243351,-0.0058,-0.224806,91731,"[0,5e+05)","1",0.091731
"11",1,15756320,16223939,100,0.00335946,-0.003,-1,467619,"[0,5e+05)","1",0.467619
"12",1,21315436,21435613,100,0.00687548,0.0144,0.264706,120177,"[0,5e+05)","1",0.120177
"13",1,14907460,15250088,100,2.05863e-05,4e-04,0.00568182,342628,"[0,5e+05)","1",0.342628
"14",1,377787,591318,100,0.00837127,-0.0191,-0.214366,213531,"[0,5e+05)","1",0.213531
"15",1,4588281,4704969,100,0.0065426,-0.0148,-0.174528,116688,"[0,5e+05)","1",0.116688
"16",1,21290877,21372207,100,0.00147656,0.004,0.285714,81330,"[0,5e+05)","1",0.08133
"17",1,5455155,5721351,100,0.0255138,0.024,0.705882,266196,"[0,5e+05)","1",0.266196
"18",1,24173099,24315948,100,0.00419436,-0.0121,-0.194847,142849,"[0,5e+05)","1",0.142849
"19",1,2797886,2906764,100,0.0227577,-0.017,-1,108878,"[0,5e+05)","1",0.108878
"20",1,13540058,13815334,100,0.0613267,0.021,0.411765,275276,"[0,5e+05)","1",0.275276
"21",1,21131094,21573790,100,0.00209361,0.0034,0.0636704,442696,"[0,5e+05)","1",0.442696
"22",1,16972929,17212891,100,0.0468479,0.0225,0.692308,239962,"[0,5e+05)","1",0.239962
"23",1,3973150,4201538,100,0.023115,-0.0168,-1,228388,"[0,5e+05)","1",0.228388
"24",1,3330692,3502459,100,0.00170595,-0.0045,-0.183673,171767,"[0,5e+05)","1",0.171767
"25",1,3623164,4111963,100,0.0102975,0.006,0.130435,488799,"[0,5e+05)","1",0.488799
"26",1,7787442,8128825,100,0.0144,0.0225,0.36,341383,"[0,5e+05)","1",0.341383
"27",1,1252717,1672706,100,0.0237886,0.0339,0.220273,419989,"[0,5e+05)","1",0.419989
"28",1,19906700,20060213,100,0.0223279,-0.0169,-1,153513,"[0,5e+05)","1",0.153513
"29",1,22110321,22392469,100,0.00335946,-0.003,-1,282148,"[0,5e+05)","1",0.282148
"30",1,13929374,14125327,100,0.000481,-0.005,-0.030303,195953,"[0,5e+05)","1",0.195953
"31",1,772183,913312,100,2.21234e-05,5e-04,0.0163934,141129,"[0,5e+05)","1",0.141129
"32",1,14059007,14172762,100,0.0299335,-0.0216,-1,113755,"[0,5e+05)","1",0.113755
"33",1,22315383,22575116,100,0.00480439,0.0042,1,259733,"[0,5e+05)","1",0.259733
"34",1,15769101,16153976,100,0.057515,-0.0283,-0.585921,384875,"[0,5e+05)","1",0.384875
"35",1,20343721,20443544,100,0.00555042,0.0048,1,99823,"[0,5e+05)","1",0.099823
"36",1,8642817,8773346,100,0.0116859,0.0124,0.134199,130529,"[0,5e+05)","1",0.130529
"37",1,24469481,24686432,100,0.00123105,0.0067,0.10045,216951,"[0,5e+05)","1",0.216951
"38",1,4359706,4622609,100,0.00123229,-0.0049,-0.0892532,262903,"[0,5e+05)","1",0.262903
"39",1,20583399,20711182,100,0.0226521,0.0312,0.342105,127783,"[0,5e+05)","1",0.127783
"40",1,22392469,22575116,100,0.00407424,0.0036,1,182647,"[0,5e+05)","1",0.182647
"41",1,9527425,9789913,100,0.0128766,0.0064,0.113475,262488,"[0,5e+05)","1",0.262488
"42",1,6038895,6206212,100,0.00277008,-0.0025,-1,167317,"[0,5e+05)","1",0.167317
"43",1,7159071,7249674,100,0.0107474,-0.0088,-1,90603,"[0,5e+05)","1",0.090603
