"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,16509788,16593048,100,0.0083632,-0.007,-1,83260,"[0,5e+05)","1",0.08326
"2",1,3396795,3485849,100,0.0141557,0.0112,1,89054,"[0,5e+05)","1",0.089054
"3",1,2592332,2603391,100,0.0633075,-0.0392,-1,11059,"[0,5e+05)","1",0.011059
"4",1,16734447,16949343,100,0.00335946,-0.003,-1,214896,"[0,5e+05)","1",0.214896
"5",1,835491,1141058,100,0.0487125,-0.0297,-1,305567,"[0,5e+05)","1",0.305567
"6",1,20844045,20940463,100,0.0956072,0.0518,1,96418,"[0,5e+05)","1",0.096418
"7",1,6434185,6764455,100,0.68254,0.086,1,330270,"[0,5e+05)","1",0.33027
"8",1,386330,816350,100,0.0271132,-0.017,-1,430020,"[0,5e+05)","1",0.43002
"9",1,20134102,20206810,100,0.68254,0.086,1,72708,"[0,5e+05)","1",0.072708
"10",1,15067926,15319594,100,0.34593,0.0952,1,251668,"[0,5e+05)","1",0.251668
"11",1,9809044,10187800,100,0.392097,0.0516,1,378756,"[0,5e+05)","1",0.378756
"12",1,4582994,4671711,100,0.129079,0.0245,0.550562,88717,"[0,5e+05)","1",0.088717
"13",1,6628562,6764455,100,0.462366,0.0602,1,135893,"[0,5e+05)","1",0.135893
"14",1,1749696,2024204,100,1,0.09,1,274508,"[0,5e+05)","1",0.274508
"15",1,14182823,14542843,100,0.0131579,-0.01,-1,360020,"[0,5e+05)","1",0.36002
"16",1,1504535,1826147,100,0.0122531,0.0098,1,321612,"[0,5e+05)","1",0.321612
"17",1,6873812,7089314,100,0.0103909,-0.0084,-1,215502,"[0,5e+05)","1",0.215502
"18",1,5274918,5449085,100,0.0287278,0.021,1,174167,"[0,5e+05)","1",0.174167
"19",1,10187800,10616567,100,0.0070922,-0.006,-1,428767,"[0,5e+05)","1",0.428767
"20",1,7844200,7886633,100,0.176201,-0.0385,-1,42433,"[0,5e+05)","1",0.042433
"21",1,2530943,2818877,100,0.0287278,0.021,1,287934,"[0,5e+05)","1",0.287934
"22",1,6370853,6434185,100,0.0070922,-0.006,-1,63332,"[0,5e+05)","1",0.063332
"23",1,3485849,3755991,100,0.0265008,0.0196,1,270142,"[0,5e+05)","1",0.270142
"24",1,3396795,3790375,100,0.00555042,-0.0048,-1,393580,"[0,5e+05)","1",0.39358
"25",1,5111023,5274918,100,0.0132827,-0.0105,-1,163895,"[0,5e+05)","1",0.163895
"26",1,14365626,14808400,100,0.010989,-0.009,-1,442774,"[0,5e+05)","1",0.442774
"27",1,22756185,22913275,100,0.605263,0.046,1,157090,"[0,5e+05)","1",0.15709
"28",1,9945212,10005225,100,0.0357941,0.0216,0.350649,60013,"[0,5e+05)","1",0.060013
"29",1,15623125,15878686,100,0.0141557,-0.0112,-1,255561,"[0,5e+05)","1",0.255561
"30",1,3241521,3396795,100,0.0141557,0.0112,1,155274,"[0,5e+05)","1",0.155274
"31",1,7191890,7659466,100,0.0083632,0.007,1,467576,"[0,5e+05)","1",0.467576
"32",1,4897146,5274918,100,0.0480591,0.0385,0.435028,377772,"[0,5e+05)","1",0.377772
"33",1,18032043,18283217,100,0.534161,-0.0688,-1,251174,"[0,5e+05)","1",0.251174
"34",1,1608814,1826147,100,0.0357345,0.0252,1,217333,"[0,5e+05)","1",0.217333
"35",1,11927875,12389327,100,0.0115533,-0.009,-1,461452,"[0,5e+05)","1",0.461452
"36",1,2237934,2466716,100,0.033189,-0.023,-1,228782,"[0,5e+05)","1",0.228782
"37",1,4149317,4618616,100,0.0070922,0.006,1,469299,"[0,5e+05)","1",0.469299
"38",1,20844045,21268661,100,0.0956072,-0.0518,-1,424616,"[0,5e+05)","1",0.424616
"39",1,19467749,19780852,100,0.00277008,-0.0025,-1,313103,"[0,5e+05)","1",0.313103
"40",1,22944683,23145729,100,0.0215995,0.0295,0.197324,201046,"[0,5e+05)","1",0.201046
"41",1,15366117,15794274,100,0.0103909,0.0084,1,428157,"[0,5e+05)","1",0.428157
"42",1,15391136,15603976,100,0.00457666,-0.004,-1,212840,"[0,5e+05)","1",0.21284
"43",1,3622114,3755991,100,0.534161,0.0688,1,133877,"[0,5e+05)","1",0.133877
"44",1,1826147,1879729,100,0.0221987,0.0168,1,53582,"[0,5e+05)","1",0.053582
"45",1,4769055,4897146,100,0.00155096,-0.0046,-0.186992,128091,"[0,5e+05)","1",0.128091
"46",1,16734447,16903983,100,0.0201568,-0.0144,-1,169536,"[0,5e+05)","1",0.169536
"47",1,41419,386330,100,0.563804,0.1614,0.84326,344911,"[0,5e+05)","1",0.344911
"48",1,10387842,10616567,100,0.0243902,-0.018,-1,228725,"[0,5e+05)","1",0.228725
"49",1,23934046,24238919,100,0.0159574,-0.012,-1,304873,"[0,5e+05)","1",0.304873
"50",1,8510328,8731404,100,0.00277008,-0.0025,-1,221076,"[0,5e+05)","1",0.221076
"51",1,3823815,4149317,100,0.0638298,0.03,1,325502,"[0,5e+05)","1",0.325502
"52",1,19605853,19728323,100,0.68254,-0.086,-1,122470,"[0,5e+05)","1",0.12247
"53",1,8609906,8950430,100,0.117883,0.0588,1,340524,"[0,5e+05)","1",0.340524
"54",1,15257227,15319594,100,0.066492,0.0406,1,62367,"[0,5e+05)","1",0.062367
"55",1,13317826,13404366,100,0.169435,0.0714,1,86540,"[0,5e+05)","1",0.08654
"56",1,21706548,21810885,100,0.02746,-0.0192,-1,104337,"[0,5e+05)","1",0.104337
"57",1,16483728,16949343,100,0.00856793,0.007,1,465615,"[0,5e+05)","1",0.465615
"58",1,13680342,14122027,100,0.132844,0.0684,0.773756,441685,"[0,5e+05)","1",0.441685
"59",1,15285718,15623125,100,0.024325,-0.0182,-1,337407,"[0,5e+05)","1",0.337407
"60",1,10645227,11100952,100,0.00856793,0.007,1,455725,"[0,5e+05)","1",0.455725
"61",1,6697963,7181594,100,0.010989,-0.009,-1,483631,"[0,5e+05)","1",0.483631
"62",1,15794274,15917484,100,0.29078,0.0492,1,123210,"[0,5e+05)","1",0.12321
"63",1,22676410,22944683,100,0.0598291,-0.035,-1,268273,"[0,5e+05)","1",0.268273
"64",1,9230847,9614841,100,0.00335946,-0.003,-1,383994,"[0,5e+05)","1",0.383994
"65",1,10616567,10882840,100,0.140359,-0.051,-0.71831,266273,"[0,5e+05)","1",0.266273
"66",1,5033474,5449085,100,0.463327,0.1036,1,415611,"[0,5e+05)","1",0.415611
"67",1,18525796,18790621,100,0.00555042,-0.0048,-1,264825,"[0,5e+05)","1",0.264825
"68",1,5274918,5771035,100,0.0153453,-0.012,-1,496117,"[0,5e+05)","1",0.496117
"69",1,2024204,2237934,100,0.033189,-0.023,-1,213730,"[0,5e+05)","1",0.21373
"70",1,8283416,8510328,100,0.00584795,-0.005,-1,226912,"[0,5e+05)","1",0.226912
"71",1,20668094,20729710,100,0.0292712,-0.0196,-1,61616,"[0,5e+05)","1",0.061616
"72",1,15907454,16373728,100,0.191609,0.1019,0.718111,466274,"[0,5e+05)","1",0.466274
"73",1,1226705,1504535,100,0.00480439,-0.0042,-1,277830,"[0,5e+05)","1",0.27783
"74",1,2466716,2818877,100,0.68254,-0.086,-1,352161,"[0,5e+05)","1",0.352161
"75",1,19912111,20095953,100,0.0221987,-0.0168,-1,183842,"[0,5e+05)","1",0.183842
"76",1,16096371,16483728,100,0.0103909,0.0084,1,387357,"[0,5e+05)","1",0.387357
"77",1,6577313,6764455,100,0.0122531,-0.0098,-1,187142,"[0,5e+05)","1",0.187142
"78",1,19288747,19702028,100,0.0161002,0.0126,1,413281,"[0,5e+05)","1",0.413281
"79",1,11761602,12038056,100,0.0286772,-0.0186,-1,276454,"[0,5e+05)","1",0.276454
"80",1,6873812,7191890,100,0.00480439,-0.0042,-1,318078,"[0,5e+05)","1",0.318078
"81",1,4897146,5033474,100,0.0688322,0.0566,0.530957,136328,"[0,5e+05)","1",0.136328
"82",1,13904535,14182823,100,0.269376,0.086,0.551282,278288,"[0,5e+05)","1",0.278288
"83",1,24171777,24238919,100,0.824561,0.047,1,67142,"[0,5e+05)","1",0.067142
"84",1,5704457,6116885,100,0.00396152,-0.0035,-1,412428,"[0,5e+05)","1",0.412428
"85",1,4897146,5144317,100,0.113126,-0.0574,-1,247171,"[0,5e+05)","1",0.247171
"86",1,6697963,7089314,100,0.68254,0.086,1,391351,"[0,5e+05)","1",0.391351
"87",1,6370853,6476456,100,0.0103909,0.0084,1,105603,"[0,5e+05)","1",0.105603
"88",1,5144317,5449085,100,1,-0.1204,-1,304768,"[0,5e+05)","1",0.304768
"89",1,11277571,11509574,100,0.0310078,0.0224,1,232003,"[0,5e+05)","1",0.232003
"90",1,19120875,19605853,100,0.0123457,-0.01,-1,484978,"[0,5e+05)","1",0.484978
"91",1,19702028,19912111,100,0.0161002,-0.0126,-1,210083,"[0,5e+05)","1",0.210083
"92",1,9436231,9809044,100,0.0122531,-0.0098,-1,372813,"[0,5e+05)","1",0.372813
"93",1,24092156,24171777,100,0.0100251,-0.008,-1,79621,"[0,5e+05)","1",0.079621
"94",1,5563777,5827138,100,0.0122531,-0.0098,-1,263361,"[0,5e+05)","1",0.263361
"95",1,9945212,10387842,100,0.396135,0.0656,1,442630,"[0,5e+05)","1",0.44263
"96",1,14122027,14365626,100,0.0912933,-0.0432,-1,243599,"[0,5e+05)","1",0.243599
"97",1,12389327,12788291,100,0.00457666,-0.004,-1,398964,"[0,5e+05)","1",0.398964
"98",1,14122027,14520754,100,0.005501,-0.0088,-0.305556,398727,"[0,5e+05)","1",0.398727
"99",1,10082879,10339983,100,0.574468,0.054,1,257104,"[0,5e+05)","1",0.257104
"100",1,17010949,17403953,100,1,0.1204,1,393004,"[0,5e+05)","1",0.393004
"101",1,6370853,6873812,100,0.00407424,-0.0036,-1,502959,"[5e+05,1e+06)","1",0.502959
"102",1,19288747,19797128,100,0.00856793,0.007,1,508381,"[5e+05,1e+06)","1",0.508381
"103",1,22676410,23458309,100,1,0.09,1,781899,"[5e+05,1e+06)","1",0.781899
"104",1,12647567,13596803,100,0.0459153,0.0308,1,949236,"[5e+05,1e+06)","1",0.949236
"105",1,9450281,10005225,100,0.0655686,-0.0414,-1,554944,"[5e+05,1e+06)","1",0.554944
"106",1,18790621,19467749,100,0.00335946,-0.003,-1,677128,"[5e+05,1e+06)","1",0.677128
"107",1,9482728,10339983,100,0.00555042,-0.0048,-1,857255,"[5e+05,1e+06)","1",0.857255
"108",1,14808400,15319594,100,0.68254,-0.086,-1,511194,"[5e+05,1e+06)","1",0.511194
"109",1,18790621,19780852,100,0.00335946,-0.003,-1,990231,"[5e+05,1e+06)","1",0.990231
"110",1,18134048,18685081,100,0.00584795,-0.005,-1,551033,"[5e+05,1e+06)","1",0.551033
"111",1,7659466,8221734,100,0.047619,0.03,1,562268,"[5e+05,1e+06)","1",0.562268
"112",1,11172852,11761602,100,0.00697224,-0.0134,-0.308756,588750,"[5e+05,1e+06)","1",0.58875
"113",1,18464346,19288747,100,0.0103909,0.0084,1,824401,"[5e+05,1e+06)","1",0.824401
"114",1,454804,1226705,100,0.0103909,-0.0084,-1,771901,"[5e+05,1e+06)","1",0.771901
"115",1,13709259,14365626,100,0.0161002,0.0126,1,656367,"[5e+05,1e+06)","1",0.656367
"116",1,4797160,5563777,100,0.0381855,-0.0266,-1,766617,"[5e+05,1e+06)","1",0.766617
"117",1,1826147,2466716,100,0.68254,-0.086,-1,640569,"[5e+05,1e+06)","1",0.640569
"118",1,2880584,3622114,100,0.00555042,-0.0048,-1,741530,"[5e+05,1e+06)","1",0.74153
"119",1,1141058,1879729,100,0.0134865,-0.0108,-1,738671,"[5e+05,1e+06)","1",0.738671
"120",1,1826147,2592332,100,1,-0.1204,-1,766185,"[5e+05,1e+06)","1",0.766185
"121",1,17460331,18314104,100,0.032162,0.0216,1,853773,"[5e+05,1e+06)","1",0.853773
"122",1,16483728,17460331,100,0.000203954,0.0022,0.0215264,976603,"[5e+05,1e+06)","1",0.976603
"123",1,15319594,15907454,100,0.215792,0.0798,1,587860,"[5e+05,1e+06)","1",0.58786
"124",1,17460331,18134048,100,0.0410959,0.027,1,673717,"[5e+05,1e+06)","1",0.673717
"125",1,17269712,18091509,100,0.0869565,-0.04,-1,821797,"[5e+05,1e+06)","1",0.821797
"126",1,21135666,21723514,100,0.033189,-0.023,-1,587848,"[5e+05,1e+06)","1",0.587848
"127",1,14520754,15243613,100,0.0248227,0.0168,1,722859,"[5e+05,1e+06)","1",0.722859
"128",1,1898759,2818877,100,0.330514,0.0938,1,920118,"[5e+05,1e+06)","1",0.920118
"129",1,7756824,8731404,100,0.0204678,0.014,1,974580,"[5e+05,1e+06)","1",0.97458
"130",1,11509574,12038056,100,0.392097,-0.0516,-1,528482,"[5e+05,1e+06)","1",0.528482
"131",1,18685081,19333664,100,0.323308,0.043,1,648583,"[5e+05,1e+06)","1",0.648583
"132",1,5627440,6536327,100,0.574468,0.054,1,908887,"[5e+05,1e+06)","1",0.908887
"133",1,3396795,4149317,100,0.00555042,-0.0048,-1,752522,"[5e+05,1e+06)","1",0.752522
"134",1,19333664,20206810,100,0.68254,0.086,1,873146,"[5e+05,1e+06)","1",0.873146
"135",1,486052,1141058,100,0.0423862,-0.027,-1,655006,"[5e+05,1e+06)","1",0.655006
"136",1,15878686,16734447,100,0.00555042,-0.0048,-1,855761,"[5e+05,1e+06)","1",0.855761
"137",1,5771035,6536327,100,0.00555042,-0.0048,-1,765292,"[5e+05,1e+06)","1",0.765292
"138",1,18525796,19173155,100,0.605263,0.046,1,647359,"[5e+05,1e+06)","1",0.647359
"139",1,15603976,16373728,100,0.0342261,0.0236,0.440299,769752,"[5e+05,1e+06)","1",0.769752
"140",1,21363893,21871035,100,0.00631284,-0.0054,-1,507142,"[5e+05,1e+06)","1",0.507142
"141",1,19288747,19912111,100,0.0265008,0.0196,1,623364,"[5e+05,1e+06)","1",0.623364
"142",1,2603391,3485849,100,0.0633075,0.0392,1,882458,"[5e+05,1e+06)","1",0.882458
"143",1,9450281,10339983,100,0.0140114,-0.0108,-1,889702,"[5e+05,1e+06)","1",0.889702
"144",1,8221734,8834407,100,0.0697674,0.042,1,612673,"[5e+05,1e+06)","1",0.612673
"145",1,4671711,5627440,100,0.00584795,-0.005,-1,955729,"[5e+05,1e+06)","1",0.955729
"146",1,454804,1141058,100,0.334128,0.0574,0.741602,686254,"[5e+05,1e+06)","1",0.686254
"147",1,16069325,16949343,100,0.00335946,-0.003,-1,880018,"[5e+05,1e+06)","1",0.880018
"148",1,4769055,5627440,100,0.0070922,-0.006,-1,858385,"[5e+05,1e+06)","1",0.858385
"149",1,7270019,7886633,100,0.00584795,-0.005,-1,616614,"[5e+05,1e+06)","1",0.616614
"150",1,2530943,3241521,100,0.0287278,0.021,1,710578,"[5e+05,1e+06)","1",0.710578
"151",1,2466716,3152573,100,0.0070922,-0.006,-1,685857,"[5e+05,1e+06)","1",0.685857
"152",1,10339983,11172852,100,0.0103909,-0.0084,-1,832869,"[5e+05,1e+06)","1",0.832869
"153",1,17375788,18283217,100,0.00457666,-0.004,-1,907429,"[5e+05,1e+06)","1",0.907429
"154",1,15366117,16096371,100,0.0103909,0.0084,1,730254,"[5e+05,1e+06)","1",0.730254
"155",1,780167,1608814,100,0.0079071,-0.0158,-0.283154,828647,"[5e+05,1e+06)","1",0.828647
"156",1,24171777,24997961,100,0.00396152,-0.0035,-1,826184,"[5e+05,1e+06)","1",0.826184
"157",1,6370853,7270019,100,0.0070922,-0.006,-1,899166,"[5e+05,1e+06)","1",0.899166
"158",1,6370853,7089314,100,0.0103909,-0.0084,-1,718461,"[5e+05,1e+06)","1",0.718461
"159",1,19702028,20498355,100,0.130376,0.031,0.382716,796327,"[5e+05,1e+06)","1",0.796327
"160",1,7270019,7865883,100,0.0070922,-0.006,-1,595864,"[5e+05,1e+06)","1",0.595864
"161",1,15592092,16373728,100,0.0487125,-0.0297,-1,781636,"[5e+05,1e+06)","1",0.781636
"162",1,13317826,14122027,100,0.150268,0.0672,1,804201,"[5e+05,1e+06)","1",0.804201
"163",1,4313080,5274918,100,0.0112641,-0.009,-1,961838,"[5e+05,1e+06)","1",0.961838
"164",1,3152573,3823815,100,0.0638298,0.03,1,671242,"[5e+05,1e+06)","1",0.671242
"165",1,10616567,11277571,100,0.021164,-0.016,-1,661004,"[5e+05,1e+06)","1",0.661004
"166",1,19878444,20498355,100,0.113475,0.024,0.444444,619911,"[5e+05,1e+06)","1",0.619911
"167",1,15391136,16069325,100,0.00335946,-0.003,-1,678189,"[5e+05,1e+06)","1",0.678189
"168",1,4897146,5771035,100,0.0166166,0.0172,0.364407,873889,"[5e+05,1e+06)","1",0.873889
"169",1,4897146,5827138,100,0.00810849,0.0113,0.273608,929992,"[5e+05,1e+06)","1",0.929992
"170",1,2880584,3755991,100,0.0103909,-0.0084,-1,875407,"[5e+05,1e+06)","1",0.875407
"171",1,21686951,22676410,100,1,0.09,1,989459,"[5e+05,1e+06)","1",0.989459
"172",1,17403953,18091509,100,0.162791,0.07,1,687556,"[5e+05,1e+06)","1",0.687556
"173",1,14122027,14785395,100,0.0589198,-0.0288,-1,663368,"[5e+05,1e+06)","1",0.663368
"174",1,19173155,19728323,100,0.00856793,0.007,1,555168,"[5e+05,1e+06)","1",0.555168
"175",1,1504535,2237934,100,0.0224829,-0.0161,-1,733399,"[5e+05,1e+06)","1",0.733399
"176",1,20095953,20844045,100,0.232187,0.0756,1,748092,"[5e+05,1e+06)","1",0.748092
"177",1,21541036,22398065,100,0.68254,-0.086,-1,857029,"[5e+05,1e+06)","1",0.857029
"178",1,3823815,4582994,100,0.123596,0.055,1,759179,"[5e+05,1e+06)","1",0.759179
"179",1,12788291,13404366,100,0.0905058,-0.0408,-1,616075,"[5e+05,1e+06)","1",0.616075
"180",1,7659466,8283416,100,1,-0.09,-1,623950,"[5e+05,1e+06)","1",0.62395
"181",1,526683,1141058,100,0.00631284,-0.0054,-1,614375,"[5e+05,1e+06)","1",0.614375
"182",1,4313080,4995257,100,0.00953778,-0.0078,-1,682177,"[5e+05,1e+06)","1",0.682177
"183",1,19797128,20498355,100,0.00584795,-0.005,-1,701227,"[5e+05,1e+06)","1",0.701227
"184",1,5563777,6476456,100,1,-0.1204,-1,912679,"[5e+05,1e+06)","1",0.912679
"185",1,19120875,19878444,100,0.0070922,-0.006,-1,757569,"[5e+05,1e+06)","1",0.757569
"186",1,14542843,15067926,100,0.0247678,0.016,1,525083,"[5e+05,1e+06)","1",0.525083
"187",1,171897,940250,100,0.144362,0.0658,1,768353,"[5e+05,1e+06)","1",0.768353
"188",1,15319594,16096371,100,0.0103909,0.0084,1,776777,"[5e+05,1e+06)","1",0.776777
"189",1,2592332,3396795,100,0.0141557,-0.0112,-1,804463,"[5e+05,1e+06)","1",0.804463
"190",1,7865883,8609906,100,0.392097,-0.0516,-1,744023,"[5e+05,1e+06)","1",0.744023
"191",1,20844045,21541036,100,0.0652557,-0.037,-1,696991,"[5e+05,1e+06)","1",0.696991
"192",1,5033474,5581812,100,0.337573,0.1274,1,548338,"[5e+05,1e+06)","1",0.548338
"193",1,15917484,16734447,100,0.0140114,-0.0108,-1,816963,"[5e+05,1e+06)","1",0.816963
"194",1,1749696,2466716,100,1,0.09,1,717020,"[5e+05,1e+06)","1",0.71702
"195",1,5033474,5771035,100,0.247492,-0.0592,-1,737561,"[5e+05,1e+06)","1",0.737561
"196",1,6764455,7352535,100,0.323308,0.043,1,588080,"[5e+05,1e+06)","1",0.58808
"197",1,1226705,1879729,100,0.468085,0.0528,1,653024,"[5e+05,1e+06)","1",0.653024
"198",1,20498355,21268661,100,0.0180879,-0.014,-1,770306,"[5e+05,1e+06)","1",0.770306
"199",1,15366117,16122133,100,0.0180879,0.014,1,756016,"[5e+05,1e+06)","1",0.756016
"200",1,19139856,20134102,100,0.323308,0.043,1,994246,"[5e+05,1e+06)","1",0.994246
"201",1,3241521,4313080,100,0.392097,-0.0516,-1,1071559,"[1e+06,1.5e+06)","1",1.071559
"202",1,14182823,15592092,100,0.0247253,-0.018,-1,1409269,"[1e+06,1.5e+06)","1",1.409269
"203",1,8283416,9614841,100,0.574468,0.054,1,1331425,"[1e+06,1.5e+06)","1",1.331425
"204",1,4897146,6370853,100,0.00155096,-0.0046,-0.186992,1473707,"[1e+06,1.5e+06)","1",1.473707
"205",1,8283416,9450281,100,0.0243902,-0.018,-1,1166865,"[1e+06,1.5e+06)","1",1.166865
"206",1,15243613,16373728,100,0.191542,0.0924,1,1130115,"[1e+06,1.5e+06)","1",1.130115
"207",1,7844200,9230847,100,0.176201,-0.0385,-1,1386647,"[1e+06,1.5e+06)","1",1.386647
"208",1,8510328,9715306,100,0.0643275,-0.0275,-1,1204978,"[1e+06,1.5e+06)","1",1.204978
"209",1,19139856,20206810,100,0.473684,0.045,1,1066954,"[1e+06,1.5e+06)","1",1.066954
"210",1,14785395,15878686,100,0.00555042,-0.0048,-1,1093291,"[1e+06,1.5e+06)","1",1.093291
"211",1,11509574,12548428,100,0.68254,-0.086,-1,1038854,"[1e+06,1.5e+06)","1",1.038854
"212",1,21195587,22676410,100,0.0598291,-0.035,-1,1480823,"[1e+06,1.5e+06)","1",1.480823
"213",1,12038056,13404366,100,0.0664351,-0.0306,-1,1366310,"[1e+06,1.5e+06)","1",1.36631
"214",1,10005225,11172852,100,0.0486258,-0.0322,-1,1167627,"[1e+06,1.5e+06)","1",1.167627
"215",1,16122133,17269712,100,0.00966184,-0.008,-1,1147579,"[1e+06,1.5e+06)","1",1.147579
"216",1,2024204,3396795,100,0.00966184,-0.008,-1,1372591,"[1e+06,1.5e+06)","1",1.372591
"217",1,10882840,11927875,100,0.0751819,-0.0478,-0.374022,1045035,"[1e+06,1.5e+06)","1",1.045035
"218",1,1504535,2592332,100,0.0122531,-0.0098,-1,1087797,"[1e+06,1.5e+06)","1",1.087797
"219",1,5704457,6873812,100,0.00335946,-0.003,-1,1169355,"[1e+06,1.5e+06)","1",1.169355
"220",1,2466716,3622114,100,0.00966184,-0.008,-1,1155398,"[1e+06,1.5e+06)","1",1.155398
