"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,24451685,24653805,100,1,-0.25,-1,202120,"[0,5e+05)","1",0.20212
"2",1,6927947,7294348,100,1,0.25,1,366401,"[0,5e+05)","1",0.366401
"3",1,15274772,15759374,100,1,0.25,1,484602,"[0,5e+05)","1",0.484602
"4",1,17250962,17261673,100,1,-0.25,-1,10711,"[0,5e+05)","1",0.010711
"5",1,12934371,13197301,100,1,0.25,1,262930,"[0,5e+05)","1",0.26293
"6",1,7068480,7482029,100,1,-0.25,-1,413549,"[0,5e+05)","1",0.413549
"7",1,10304105,10536611,100,1,0.25,1,232506,"[0,5e+05)","1",0.232506
"8",1,4498154,4580901,100,1,0.25,1,82747,"[0,5e+05)","1",0.082747
"9",1,2133175,2388010,100,1,0.25,1,254835,"[0,5e+05)","1",0.254835
"10",1,12388553,12460538,100,1,0.25,1,71985,"[0,5e+05)","1",0.071985
"11",1,7460157,7697940,100,1,0.25,1,237783,"[0,5e+05)","1",0.237783
"12",1,23086382,23119212,100,1,-0.25,-1,32830,"[0,5e+05)","1",0.03283
"13",1,24550329,24940758,100,1,0.25,1,390429,"[0,5e+05)","1",0.390429
"14",1,10821041,10968655,100,1,-0.25,-1,147614,"[0,5e+05)","1",0.147614
"15",1,18954000,19077365,100,1,-0.25,-1,123365,"[0,5e+05)","1",0.123365
"16",1,7990277,8248495,100,1,0.25,1,258218,"[0,5e+05)","1",0.258218
"17",1,6297027,6430794,100,1,-0.25,-1,133767,"[0,5e+05)","1",0.133767
"18",1,16105134,16316831,100,1,-0.25,-1,211697,"[0,5e+05)","1",0.211697
"19",1,20938517,21308091,100,1,0.25,1,369574,"[0,5e+05)","1",0.369574
"20",1,6656069,6847032,100,1,-0.25,-1,190963,"[0,5e+05)","1",0.190963
"21",1,17543946,17786640,100,1,-0.25,-1,242694,"[0,5e+05)","1",0.242694
"22",1,22735604,22750012,100,1,0.25,1,14408,"[0,5e+05)","1",0.014408
"23",1,21743780,22134011,100,1,0.25,1,390231,"[0,5e+05)","1",0.390231
"24",1,4199615,4301382,100,1,0.25,1,101767,"[0,5e+05)","1",0.101767
"25",1,19709111,19964695,100,1,-0.25,-1,255584,"[0,5e+05)","1",0.255584
"26",1,9609338,10023238,100,1,-0.25,-1,413900,"[0,5e+05)","1",0.4139
"27",1,9165726,9472235,100,1,-0.25,-1,306509,"[0,5e+05)","1",0.306509
"28",1,8373959,8759254,100,1,-0.25,-1,385295,"[0,5e+05)","1",0.385295
"29",1,8419108,8898882,100,1,-0.25,-1,479774,"[0,5e+05)","1",0.479774
"30",1,6022590,6317331,100,1,0.25,1,294741,"[0,5e+05)","1",0.294741
"31",1,13303110,13324947,100,1,-0.25,-1,21837,"[0,5e+05)","1",0.021837
"32",1,19122411,19402466,100,1,-0.25,-1,280055,"[0,5e+05)","1",0.280055
"33",1,15541042,15840969,100,1,-0.25,-1,299927,"[0,5e+05)","1",0.299927
"34",1,11362715,11808940,100,1,-0.25,-1,446225,"[0,5e+05)","1",0.446225
"35",1,24525748,24794166,100,1,0.25,1,268418,"[0,5e+05)","1",0.268418
"36",1,7145479,7305958,100,1,0.25,1,160479,"[0,5e+05)","1",0.160479
"37",1,18916212,19294515,100,1,0.25,1,378303,"[0,5e+05)","1",0.378303
"38",1,15426117,15587396,100,1,0.25,1,161279,"[0,5e+05)","1",0.161279
"39",1,11275249,11538986,100,1,-0.25,-1,263737,"[0,5e+05)","1",0.263737
"40",1,13046962,13367235,100,1,0.25,1,320273,"[0,5e+05)","1",0.320273
"41",1,19617445,19964695,100,0.0526316,0.025,1,347250,"[0,5e+05)","1",0.34725
"42",1,8419108,8661523,100,1,0.25,1,242415,"[0,5e+05)","1",0.242415
"43",1,21613717,21812542,100,1,0.25,1,198825,"[0,5e+05)","1",0.198825
"44",1,5199930,5516280,100,1,0.25,1,316350,"[0,5e+05)","1",0.31635
"45",1,11588730,11659081,100,1,0.25,1,70351,"[0,5e+05)","1",0.070351
"46",1,23883066,24324187,100,1,0.25,1,441121,"[0,5e+05)","1",0.441121
"47",1,3606445,3997072,100,1,-0.25,-1,390627,"[0,5e+05)","1",0.390627
"48",1,20982959,21434318,100,1,-0.25,-1,451359,"[0,5e+05)","1",0.451359
"49",1,9002727,9253794,100,1,0.25,1,251067,"[0,5e+05)","1",0.251067
"50",1,13335171,13447056,100,1,0.25,1,111885,"[0,5e+05)","1",0.111885
"51",1,9308309,9641997,100,1,-0.25,-1,333688,"[0,5e+05)","1",0.333688
"52",1,17344754,17466989,100,1,-0.25,-1,122235,"[0,5e+05)","1",0.122235
"53",1,3923720,4257563,100,1,-0.25,-1,333843,"[0,5e+05)","1",0.333843
"54",1,22426007,22696459,100,1,-0.25,-1,270452,"[0,5e+05)","1",0.270452
"55",1,16901089,16911181,100,1,-0.25,-1,10092,"[0,5e+05)","1",0.010092
"56",1,21047332,21090041,100,1,-0.25,-1,42709,"[0,5e+05)","1",0.042709
"57",1,20425950,20614117,100,1,0.25,1,188167,"[0,5e+05)","1",0.188167
"58",1,4521882,4750188,100,1,-0.25,-1,228306,"[0,5e+05)","1",0.228306
"59",1,12648265,12705010,100,1,-0.25,-1,56745,"[0,5e+05)","1",0.056745
"60",1,22915977,23027287,100,1,-0.25,-1,111310,"[0,5e+05)","1",0.11131
"61",1,17761152,17814133,100,1,0.25,1,52981,"[0,5e+05)","1",0.052981
"62",1,13280935,13314938,100,1,-0.25,-1,34003,"[0,5e+05)","1",0.034003
"63",1,10100829,10210796,100,1,-0.25,-1,109967,"[0,5e+05)","1",0.109967
"64",1,4815003,5255711,100,1,0.25,1,440708,"[0,5e+05)","1",0.440708
"65",1,8287208,8347426,100,1,-0.25,-1,60218,"[0,5e+05)","1",0.060218
"66",1,3358579,3415908,100,1,0.25,1,57329,"[0,5e+05)","1",0.057329
"67",1,9677409,9759532,100,1,0.25,1,82123,"[0,5e+05)","1",0.082123
