"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"1",1,14108241,14580369,100,1,0.25,1,472128,"[0,5e+05)","1",0.472128
"2",1,10726418,10971494,100,1,-0.25,-1,245076,"[0,5e+05)","1",0.245076
"3",1,15734975,16099590,100,1,0.25,1,364615,"[0,5e+05)","1",0.364615
"4",1,4922905,5157038,100,1,0.25,1,234133,"[0,5e+05)","1",0.234133
"5",1,15200120,15559572,100,1,0.25,1,359452,"[0,5e+05)","1",0.359452
"6",1,1806773,1822923,100,1,0.25,1,16150,"[0,5e+05)","1",0.01615
"7",1,15941341,16328585,100,1,0.25,1,387244,"[0,5e+05)","1",0.387244
"8",1,9715142,9917688,100,1,-0.25,-1,202546,"[0,5e+05)","1",0.202546
"9",1,15136732,15220293,100,1,-0.25,-1,83561,"[0,5e+05)","1",0.083561
"10",1,23757838,23969670,100,1,-0.25,-1,211832,"[0,5e+05)","1",0.211832
"11",1,22571622,22693684,100,1,-0.25,-1,122062,"[0,5e+05)","1",0.122062
"12",1,22300759,22370102,100,0.282051,0.11,1,69343,"[0,5e+05)","1",0.069343
"13",1,4048480,4145673,100,0.0100251,-0.008,-1,97193,"[0,5e+05)","1",0.097193
"14",1,6225364,6432711,100,1,0.25,1,207347,"[0,5e+05)","1",0.207347
"15",1,19296546,19745410,100,1,-0.25,-1,448864,"[0,5e+05)","1",0.448864
"16",1,7306685,7711902,100,1,0.25,1,405217,"[0,5e+05)","1",0.405217
"17",1,16557475,17054802,100,1,0.25,1,497327,"[0,5e+05)","1",0.497327
"18",1,1493371,1654883,100,1,0.25,1,161512,"[0,5e+05)","1",0.161512
"19",1,22741104,22877590,100,1,-0.25,-1,136486,"[0,5e+05)","1",0.136486
"20",1,8308635,8359008,100,0.282051,-0.11,-1,50373,"[0,5e+05)","1",0.050373
"21",1,13416754,13658424,100,1,-0.25,-1,241670,"[0,5e+05)","1",0.24167
"22",1,1933972,2085985,100,1,0.25,1,152013,"[0,5e+05)","1",0.152013
"23",1,3782414,3893837,100,1,0.25,1,111423,"[0,5e+05)","1",0.111423
"24",1,19682345,19816501,100,1,0.25,1,134156,"[0,5e+05)","1",0.134156
"25",1,14804204,15114394,100,1,-0.25,-1,310190,"[0,5e+05)","1",0.31019
"26",1,20965304,21256490,100,1,-0.25,-1,291186,"[0,5e+05)","1",0.291186
"27",1,10312693,10659374,100,1,0.25,1,346681,"[0,5e+05)","1",0.346681
"28",1,3166519,3521074,100,1,0.25,1,354555,"[0,5e+05)","1",0.354555
"29",1,4510845,4763399,100,1,-0.25,-1,252554,"[0,5e+05)","1",0.252554
"30",1,5725284,6034397,100,1,-0.25,-1,309113,"[0,5e+05)","1",0.309113
"31",1,6130054,6540814,100,0.149425,0.065,1,410760,"[0,5e+05)","1",0.41076
"32",1,7588274,7987388,100,1,0.25,1,399114,"[0,5e+05)","1",0.399114
"33",1,1697095,2110021,100,1,-0.25,-1,412926,"[0,5e+05)","1",0.412926
"34",1,24638452,24769623,100,1,-0.25,-1,131171,"[0,5e+05)","1",0.131171
"35",1,9702799,9715142,100,1,-0.25,-1,12343,"[0,5e+05)","1",0.012343
"36",1,20091400,20126097,100,1,-0.25,-1,34697,"[0,5e+05)","1",0.034697
"37",1,6256767,6594603,100,0.123596,0.055,1,337836,"[0,5e+05)","1",0.337836
"38",1,7679051,8069352,100,1,0.25,1,390301,"[0,5e+05)","1",0.390301
"39",1,4888342,4966768,100,1,0.25,1,78426,"[0,5e+05)","1",0.078426
"40",1,9498542,9702799,100,0.176471,0.075,1,204257,"[0,5e+05)","1",0.204257
"41",1,3003896,3481136,100,1,-0.25,-1,477240,"[0,5e+05)","1",0.47724
"42",1,6405640,6455643,100,1,-0.25,-1,50003,"[0,5e+05)","1",0.050003
"43",1,24250451,24274790,100,1,-0.25,-1,24339,"[0,5e+05)","1",0.024339
"44",1,5117842,5130851,100,1,-0.25,-1,13009,"[0,5e+05)","1",0.013009
"45",1,2401059,2648600,100,1,-0.25,-1,247541,"[0,5e+05)","1",0.247541
"46",1,18411079,18848186,100,1,0.25,1,437107,"[0,5e+05)","1",0.437107
"47",1,6980139,7216138,100,1,-0.25,-1,235999,"[0,5e+05)","1",0.235999
"48",1,15757933,16232134,100,1,-0.25,-1,474201,"[0,5e+05)","1",0.474201
"49",1,12162314,12487528,100,1,-0.25,-1,325214,"[0,5e+05)","1",0.325214
"50",1,8013439,8150133,100,1,0.25,1,136694,"[0,5e+05)","1",0.136694
"51",1,8057496,8196299,100,0.388889,0.14,1,138803,"[0,5e+05)","1",0.138803
"52",1,6072644,6235469,100,1,-0.25,-1,162825,"[0,5e+05)","1",0.162825
"53",1,20821354,21087374,100,0.388889,0.14,1,266020,"[0,5e+05)","1",0.26602
"54",1,5774996,5993681,100,1,-0.25,-1,218685,"[0,5e+05)","1",0.218685
"55",1,10726418,10829308,100,1,-0.25,-1,102890,"[0,5e+05)","1",0.10289
"56",1,19745410,19859635,100,1,-0.25,-1,114225,"[0,5e+05)","1",0.114225
"57",1,2160915,2620959,100,1,0.25,1,460044,"[0,5e+05)","1",0.460044
"58",1,5202493,5485010,100,1,0.25,1,282517,"[0,5e+05)","1",0.282517
"59",1,17727007,17764858,100,1,-0.25,-1,37851,"[0,5e+05)","1",0.037851
"60",1,16571540,16813578,100,1,-0.25,-1,242038,"[0,5e+05)","1",0.242038
"61",1,7961918,8000400,100,1,-0.25,-1,38482,"[0,5e+05)","1",0.038482
"62",1,1179881,1483145,100,0.190476,-0.08,-1,303264,"[0,5e+05)","1",0.303264
"63",1,24287174,24307318,100,1,-0.25,-1,20144,"[0,5e+05)","1",0.020144
"64",1,11150626,11580173,100,1,0.25,1,429547,"[0,5e+05)","1",0.429547
"65",1,20853611,21073075,100,1,-0.25,-1,219464,"[0,5e+05)","1",0.219464
"66",1,416003,863145,100,1,-0.25,-1,447142,"[0,5e+05)","1",0.447142
"67",1,11037480,11138891,100,1,0.25,1,101411,"[0,5e+05)","1",0.101411
"68",1,23114991,23165389,100,1,0.25,1,50398,"[0,5e+05)","1",0.050398
"69",1,6164473,6325190,100,1,0.25,1,160717,"[0,5e+05)","1",0.160717
"70",1,4813676,5257219,100,1,0.25,1,443543,"[0,5e+05)","1",0.443543
"71",1,21834346,22101275,100,1,-0.25,-1,266929,"[0,5e+05)","1",0.266929
"72",1,10710796,11138891,100,1,-0.25,-1,428095,"[0,5e+05)","1",0.428095
"73",1,7645586,8138121,100,1,-0.25,-1,492535,"[0,5e+05)","1",0.492535
"74",1,2186696,2574666,100,1,0.25,1,387970,"[0,5e+05)","1",0.38797
"75",1,7658621,7711902,100,1,0.25,1,53281,"[0,5e+05)","1",0.053281
"76",1,14176050,14372710,100,1,0.25,1,196660,"[0,5e+05)","1",0.19666
"77",1,23378244,23568666,100,1,-0.25,-1,190422,"[0,5e+05)","1",0.190422
"78",1,19849061,20074272,100,1,-0.25,-1,225211,"[0,5e+05)","1",0.225211
"79",1,9020156,9460929,100,1,0.25,1,440773,"[0,5e+05)","1",0.440773
"80",1,23187282,23496432,100,1,0.25,1,309150,"[0,5e+05)","1",0.30915
"81",1,13459906,13838920,100,1,-0.25,-1,379014,"[0,5e+05)","1",0.379014
"82",1,3536351,3734490,100,1,0.25,1,198139,"[0,5e+05)","1",0.198139
"83",1,3954919,4232647,100,1,-0.25,-1,277728,"[0,5e+05)","1",0.277728
"84",1,8961076,9376562,100,1,-0.25,-1,415486,"[0,5e+05)","1",0.415486
"85",1,13707135,13838920,100,1,-0.25,-1,131785,"[0,5e+05)","1",0.131785
"86",1,14232191,14465943,100,1,-0.25,-1,233752,"[0,5e+05)","1",0.233752
"87",1,483833,787754,100,1,0.25,1,303921,"[0,5e+05)","1",0.303921
"88",1,18621901,19114657,100,1,0.25,1,492756,"[0,5e+05)","1",0.492756
"89",1,8112641,8540136,100,1,-0.25,-1,427495,"[0,5e+05)","1",0.427495
"90",1,15977655,16253005,100,1,-0.25,-1,275350,"[0,5e+05)","1",0.27535
"91",1,24492029,24672224,100,1,0.25,1,180195,"[0,5e+05)","1",0.180195
"92",1,746817,1156879,100,1,-0.25,-1,410062,"[0,5e+05)","1",0.410062
"93",1,24028620,24516287,100,1,-0.25,-1,487667,"[0,5e+05)","1",0.487667
"94",1,1127924,1386610,100,1,-0.25,-1,258686,"[0,5e+05)","1",0.258686
"95",1,24843469,24959090,100,1,-0.25,-1,115621,"[0,5e+05)","1",0.115621
"96",1,18064508,18326489,100,1,-0.25,-1,261981,"[0,5e+05)","1",0.261981
"97",1,4708022,5130851,100,1,0.25,1,422829,"[0,5e+05)","1",0.422829
"98",1,12637079,13045090,100,1,0.25,1,408011,"[0,5e+05)","1",0.408011
"99",1,5774996,5893912,100,1,0.25,1,118916,"[0,5e+05)","1",0.118916
"100",1,1409930,1895661,100,1,0.25,1,485731,"[0,5e+05)","1",0.485731
"101",1,16351009,17021533,100,1,0.25,1,670524,"[5e+05,1e+06)","1",0.670524
"102",1,14699191,15490031,100,1,0.25,1,790840,"[5e+05,1e+06)","1",0.79084
"103",1,3454409,4108957,100,1,-0.25,-1,654548,"[5e+05,1e+06)","1",0.654548
"104",1,22559565,23329173,100,1,0.25,1,769608,"[5e+05,1e+06)","1",0.769608
"105",1,15200120,15890280,100,1,0.25,1,690160,"[5e+05,1e+06)","1",0.69016
"106",1,2328510,3275214,100,1,-0.25,-1,946704,"[5e+05,1e+06)","1",0.946704
"107",1,16171412,16813578,100,1,0.25,1,642166,"[5e+05,1e+06)","1",0.642166
"108",1,6150442,6772495,100,1,-0.25,-1,622053,"[5e+05,1e+06)","1",0.622053
"109",1,23507567,24048594,100,1,0.25,1,541027,"[5e+05,1e+06)","1",0.541027
